value,reportDate,prettyValue,realty_id
220493.0,2020-03-01,220 493 ₽/м²,1
228764.0,2020-04-01,228 764 ₽/м²,1
228764.0,2020-05-01,228 764 ₽/м²,1
239315.0,2020-06-01,239 315 ₽/м²,1
236383.0,2020-07-01,236 383 ₽/м²,1
242815.0,2020-08-01,242 815 ₽/м²,1
264480.0,2020-09-01,264 480 ₽/м²,1
271186.0,2020-12-01,271 186 ₽/м²,1
253054.0,2021-01-01,253 054 ₽/м²,1
249660.0,2021-02-01,249 660 ₽/м²,1
241441.0,2021-03-01,241 441 ₽/м²,1
249352.0,2021-04-01,249 352 ₽/м²,1
258928.0,2021-05-01,258 928 ₽/м²,1
273997.0,2021-06-01,273 997 ₽/м²,1
294263.0,2021-07-01,294 263 ₽/м²,1
300768.0,2021-08-01,300 768 ₽/м²,1
286521.0,2021-09-01,286 521 ₽/м²,1
292509.0,2021-10-01,292 509 ₽/м²,1
308614.0,2021-11-01,308 614 ₽/м²,1
308614.0,2021-12-01,308 614 ₽/м²,1
314879.0,2022-01-01,314 879 ₽/м²,1
315990.0,2022-02-01,315 990 ₽/м²,1
327094.0,2022-04-01,327 094 ₽/м²,1
275862.0,2022-05-01,275 862 ₽/м²,1
272414.0,2022-06-01,272 414 ₽/м²,1
291396.0,2022-07-01,291 396 ₽/м²,1
300303.0,2022-08-01,300 303 ₽/м²,1
312955.0,2022-09-01,312 955 ₽/м²,1
315520.0,2022-10-01,315 520 ₽/м²,1
311993.0,2022-11-01,311 993 ₽/м²,1
311993.0,2022-12-01,311 993 ₽/м²,1
315520.0,2023-02-01,315 520 ₽/м²,1
315520.0,2023-03-01,315 520 ₽/м²,1
315520.0,2023-04-01,315 520 ₽/м²,1
345455.0,2023-08-01,345 455 ₽/м²,1
345455.0,2023-09-01,345 455 ₽/м²,1
387320.0,2024-09-01,387 320 ₽/м²,1
390781.0,2024-10-01,390 781 ₽/м²,1
380991.0,2024-11-01,380 991 ₽/м²,1
372210.0,2024-12-01,372 210 ₽/м²,1
368190.0,2025-01-01,368 190 ₽/м²,1
339947.0,2025-02-01,339 947 ₽/м²,1
174888.0,2020-07-01,174 888 ₽/м²,2
207106.0,2020-08-01,207 106 ₽/м²,2
233959.0,2020-09-01,233 959 ₽/м²,2
213435.0,2020-10-01,213 435 ₽/м²,2
212375.0,2020-11-01,212 375 ₽/м²,2
212375.0,2020-12-01,212 375 ₽/м²,2
212375.0,2021-01-01,212 375 ₽/м²,2
254505.0,2021-04-01,254 505 ₽/м²,2
270000.0,2022-03-01,270 000 ₽/м²,2
270000.0,2022-04-01,270 000 ₽/м²,2
304054.0,2022-05-01,304 054 ₽/м²,2
304054.0,2022-06-01,304 054 ₽/м²,2
304054.0,2022-07-01,304 054 ₽/м²,2
277027.0,2022-08-01,277 027 ₽/м²,2
270993.0,2022-09-01,270 993 ₽/м²,2
248269.0,2022-10-01,248 269 ₽/м²,2
271618.0,2022-11-01,271 618 ₽/м²,2
301581.0,2022-12-01,301 581 ₽/м²,2
301581.0,2023-01-01,301 581 ₽/м²,2
300465.0,2023-02-01,300 465 ₽/м²,2
300465.0,2023-03-01,300 465 ₽/м²,2
300310.0,2023-04-01,300 310 ₽/м²,2
300310.0,2023-05-01,300 310 ₽/м²,2
300465.0,2023-06-01,300 465 ₽/м²,2
304054.0,2023-07-01,304 054 ₽/м²,2
290894.0,2023-08-01,290 894 ₽/м²,2
323344.0,2023-09-01,323 344 ₽/м²,2
321112.0,2023-10-01,321 112 ₽/м²,2
338170.0,2023-11-01,338 170 ₽/м²,2
278396.0,2023-12-01,278 396 ₽/м²,2
278396.0,2024-01-01,278 396 ₽/м²,2
332425.0,2024-02-01,332 425 ₽/м²,2
344402.0,2024-03-01,344 402 ₽/м²,2
334038.0,2024-04-01,334 038 ₽/м²,2
332699.0,2024-05-01,332 699 ₽/м²,2
328969.0,2024-06-01,328 969 ₽/м²,2
318438.0,2024-07-01,318 438 ₽/м²,2
335347.0,2024-08-01,335 347 ₽/м²,2
324633.0,2024-09-01,324 633 ₽/м²,2
379460.0,2024-10-01,379 460 ₽/м²,2
379460.0,2024-11-01,379 460 ₽/м²,2
320635.0,2024-12-01,320 635 ₽/м²,2
319122.0,2025-01-01,319 122 ₽/м²,2
319122.0,2025-02-01,319 122 ₽/м²,2
227778.0,2020-07-01,227 778 ₽/м²,3
229630.0,2020-08-01,229 630 ₽/м²,3
182500.0,2020-09-01,182 500 ₽/м²,3
182500.0,2020-10-01,182 500 ₽/м²,3
211714.0,2020-11-01,211 714 ₽/м²,3
245353.0,2021-04-01,245 353 ₽/м²,3
237149.0,2021-05-01,237 149 ₽/м²,3
235290.0,2021-06-01,235 290 ₽/м²,3
243049.0,2021-07-01,243 049 ₽/м²,3
239777.0,2021-08-01,239 777 ₽/м²,3
239777.0,2021-09-01,239 777 ₽/м²,3
239777.0,2021-10-01,239 777 ₽/м²,3
239777.0,2021-11-01,239 777 ₽/м²,3
252186.0,2021-12-01,252 186 ₽/м²,3
252186.0,2022-01-01,252 186 ₽/м²,3
254731.0,2022-02-01,254 731 ₽/м²,3
320756.0,2022-07-01,320 756 ₽/м²,3
351816.0,2022-08-01,351 816 ₽/м²,3
351816.0,2022-09-01,351 816 ₽/м²,3
343212.0,2022-10-01,343 212 ₽/м²,3
343212.0,2022-11-01,343 212 ₽/м²,3
312280.0,2022-12-01,312 280 ₽/м²,3
308082.0,2023-01-01,308 082 ₽/м²,3
298398.0,2023-02-01,298 398 ₽/м²,3
310580.0,2023-03-01,310 580 ₽/м²,3
310580.0,2023-04-01,310 580 ₽/м²,3
341542.0,2023-05-01,341 542 ₽/м²,3
341542.0,2023-06-01,341 542 ₽/м²,3
312500.0,2023-07-01,312 500 ₽/м²,3
312500.0,2023-08-01,312 500 ₽/м²,3
312500.0,2023-09-01,312 500 ₽/м²,3
312500.0,2023-10-01,312 500 ₽/м²,3
288326.0,2023-11-01,288 326 ₽/м²,3
312500.0,2023-12-01,312 500 ₽/м²,3
313750.0,2024-01-01,313 750 ₽/м²,3
327194.0,2024-02-01,327 194 ₽/м²,3
339388.0,2024-03-01,339 388 ₽/м²,3
326837.0,2024-04-01,326 837 ₽/м²,3
295238.0,2024-05-01,295 238 ₽/м²,3
317313.0,2024-06-01,317 313 ₽/м²,3
317313.0,2024-07-01,317 313 ₽/м²,3
295238.0,2024-08-01,295 238 ₽/м²,3
285714.0,2024-09-01,285 714 ₽/м²,3
303028.0,2024-10-01,303 028 ₽/м²,3
266667.0,2024-11-01,266 667 ₽/м²,3
266667.0,2024-12-01,266 667 ₽/м²,3
266667.0,2025-01-01,266 667 ₽/м²,3
272502.0,2025-02-01,272 502 ₽/м²,3
208333.0,2020-06-01,208 333 ₽/м²,4
200000.0,2020-07-01,200 000 ₽/м²,4
200000.0,2020-08-01,200 000 ₽/м²,4
214131.0,2020-09-01,214 131 ₽/м²,4
308152.0,2020-10-01,308 152 ₽/м²,4
199985.0,2020-11-01,199 985 ₽/м²,4
239170.0,2020-12-01,239 170 ₽/м²,4
221429.0,2021-01-01,221 429 ₽/м²,4
229359.0,2021-02-01,229 359 ₽/м²,4
225128.0,2021-03-01,225 128 ₽/м²,4
228284.0,2021-04-01,228 284 ₽/м²,4
233431.0,2021-05-01,233 431 ₽/м²,4
220833.0,2021-06-01,220 833 ₽/м²,4
239205.0,2021-07-01,239 205 ₽/м²,4
255556.0,2021-08-01,255 556 ₽/м²,4
251111.0,2021-09-01,251 111 ₽/м²,4
329827.0,2021-10-01,329 827 ₽/м²,4
328788.0,2021-11-01,328 788 ₽/м²,4
301538.0,2021-12-01,301 538 ₽/м²,4
301538.0,2022-01-01,301 538 ₽/м²,4
301538.0,2022-02-01,301 538 ₽/м²,4
326923.0,2022-03-01,326 923 ₽/м²,4
333333.0,2022-04-01,333 333 ₽/м²,4
317308.0,2022-05-01,317 308 ₽/м²,4
352289.0,2022-06-01,352 289 ₽/м²,4
336980.0,2022-07-01,336 980 ₽/м²,4
334398.0,2022-08-01,334 398 ₽/м²,4
339442.0,2022-09-01,339 442 ₽/м²,4
346047.0,2022-10-01,346 047 ₽/м²,4
342373.0,2022-11-01,342 373 ₽/м²,4
295198.0,2022-12-01,295 198 ₽/м²,4
296610.0,2023-01-01,296 610 ₽/м²,4
322218.0,2023-02-01,322 218 ₽/м²,4
304348.0,2023-03-01,304 348 ₽/м²,4
262492.0,2023-04-01,262 492 ₽/м²,4
262492.0,2023-05-01,262 492 ₽/м²,4
262492.0,2023-06-01,262 492 ₽/м²,4
286957.0,2023-07-01,286 957 ₽/м²,4
286957.0,2023-08-01,286 957 ₽/м²,4
286957.0,2023-09-01,286 957 ₽/м²,4
286957.0,2023-10-01,286 957 ₽/м²,4
293085.0,2023-11-01,293 085 ₽/м²,4
286957.0,2023-12-01,286 957 ₽/м²,4
260826.0,2024-01-01,260 826 ₽/м²,4
264781.0,2024-02-01,264 781 ₽/м²,4
296217.0,2024-03-01,296 217 ₽/м²,4
327372.0,2024-04-01,327 372 ₽/м²,4
320087.0,2024-06-01,320 087 ₽/м²,4
318422.0,2024-07-01,318 422 ₽/м²,4
308606.0,2024-08-01,308 606 ₽/м²,4
312049.0,2024-09-01,312 049 ₽/м²,4
297231.0,2024-10-01,297 231 ₽/м²,4
297299.0,2024-11-01,297 299 ₽/м²,4
303866.0,2024-12-01,303 866 ₽/м²,4
300031.0,2025-01-01,300 031 ₽/м²,4
316907.0,2025-02-01,316 907 ₽/м²,4
243797.0,2020-03-01,243 797 ₽/м²,5
251880.0,2020-04-01,251 880 ₽/м²,5
252176.0,2020-05-01,252 176 ₽/м²,5
243951.0,2020-06-01,243 951 ₽/м²,5
245546.0,2020-07-01,245 546 ₽/м²,5
246108.0,2020-08-01,246 108 ₽/м²,5
252485.0,2020-09-01,252 485 ₽/м²,5
248063.0,2020-10-01,248 063 ₽/м²,5
242105.0,2020-11-01,242 105 ₽/м²,5
280833.0,2020-12-01,280 833 ₽/м²,5
275042.0,2021-01-01,275 042 ₽/м²,5
276500.0,2021-03-01,276 500 ₽/м²,5
297635.0,2021-04-01,297 635 ₽/м²,5
303121.0,2021-05-01,303 121 ₽/м²,5
293873.0,2021-06-01,293 873 ₽/м²,5
286418.0,2021-07-01,286 418 ₽/м²,5
295224.0,2021-08-01,295 224 ₽/м²,5
286675.0,2021-09-01,286 675 ₽/м²,5
301174.0,2021-10-01,301 174 ₽/м²,5
344652.0,2021-11-01,344 652 ₽/м²,5
344652.0,2021-12-01,344 652 ₽/м²,5
344652.0,2022-01-01,344 652 ₽/м²,5
332432.0,2022-02-01,332 432 ₽/м²,5
434896.0,2022-05-01,434 896 ₽/м²,5
408854.0,2022-06-01,408 854 ₽/м²,5
408854.0,2022-07-01,408 854 ₽/м²,5
347899.0,2022-09-01,347 899 ₽/м²,5
328987.0,2022-11-01,328 987 ₽/м²,5
285989.0,2022-12-01,285 989 ₽/м²,5
285989.0,2023-01-01,285 989 ₽/м²,5
297468.0,2023-02-01,297 468 ₽/м²,5
329538.0,2023-03-01,329 538 ₽/м²,5
309591.0,2023-04-01,309 591 ₽/м²,5
294846.0,2023-05-01,294 846 ₽/м²,5
296968.0,2023-06-01,296 968 ₽/м²,5
293046.0,2023-07-01,293 046 ₽/м²,5
290987.0,2023-08-01,290 987 ₽/м²,5
298706.0,2023-09-01,298 706 ₽/м²,5
311321.0,2023-10-01,311 321 ₽/м²,5
311321.0,2023-11-01,311 321 ₽/м²,5
311321.0,2023-12-01,311 321 ₽/м²,5
311321.0,2024-01-01,311 321 ₽/м²,5
325960.0,2024-02-01,325 960 ₽/м²,5
327207.0,2024-03-01,327 207 ₽/м²,5
321349.0,2024-04-01,321 349 ₽/м²,5
300000.0,2024-05-01,300 000 ₽/м²,5
300000.0,2024-06-01,300 000 ₽/м²,5
300000.0,2024-07-01,300 000 ₽/м²,5
292453.0,2024-08-01,292 453 ₽/м²,5
292453.0,2024-09-01,292 453 ₽/м²,5
462624.0,2024-11-01,462 624 ₽/м²,5
414962.0,2024-12-01,414 962 ₽/м²,5
409485.0,2025-01-01,409 485 ₽/м²,5
449219.0,2025-02-01,449 219 ₽/м²,5
223540.0,2020-03-01,223 540 ₽/м²,6
223540.0,2020-04-01,223 540 ₽/м²,6
223540.0,2020-05-01,223 540 ₽/м²,6
228102.0,2020-06-01,228 102 ₽/м²,6
228102.0,2020-07-01,228 102 ₽/м²,6
234354.0,2020-08-01,234 354 ₽/м²,6
236251.0,2020-09-01,236 251 ₽/м²,6
240456.0,2020-10-01,240 456 ₽/м²,6
250996.0,2020-11-01,250 996 ₽/м²,6
266146.0,2020-12-01,266 146 ₽/м²,6
237226.0,2021-01-01,237 226 ₽/м²,6
237226.0,2021-02-01,237 226 ₽/м²,6
267073.0,2021-03-01,267 073 ₽/м²,6
258467.0,2021-04-01,258 467 ₽/м²,6
254679.0,2021-05-01,254 679 ₽/м²,6
252006.0,2021-06-01,252 006 ₽/м²,6
249554.0,2021-07-01,249 554 ₽/м²,6
251337.0,2021-08-01,251 337 ₽/м²,6
269231.0,2021-09-01,269 231 ₽/м²,6
317221.0,2022-02-01,317 221 ₽/м²,6
310219.0,2022-07-01,310 219 ₽/м²,6
310219.0,2022-08-01,310 219 ₽/м²,6
310219.0,2022-09-01,310 219 ₽/м²,6
321964.0,2022-10-01,321 964 ₽/м²,6
313348.0,2022-11-01,313 348 ₽/м²,6
299519.0,2022-12-01,299 519 ₽/м²,6
346064.0,2023-01-01,346 064 ₽/м²,6
336801.0,2023-02-01,336 801 ₽/м²,6
321000.0,2023-03-01,321 000 ₽/м²,6
325622.0,2023-04-01,325 622 ₽/м²,6
315347.0,2023-05-01,315 347 ₽/м²,6
309036.0,2023-06-01,309 036 ₽/м²,6
310066.0,2023-07-01,310 066 ₽/м²,6
307697.0,2023-08-01,307 697 ₽/м²,6
300151.0,2023-09-01,300 151 ₽/м²,6
314225.0,2023-10-01,314 225 ₽/м²,6
319643.0,2023-11-01,319 643 ₽/м²,6
319343.0,2023-12-01,319 343 ₽/м²,6
308394.0,2024-01-01,308 394 ₽/м²,6
336717.0,2024-02-01,336 717 ₽/м²,6
308394.0,2024-03-01,308 394 ₽/м²,6
314454.0,2024-04-01,314 454 ₽/м²,6
300059.0,2024-05-01,300 059 ₽/м²,6
291657.0,2024-06-01,291 657 ₽/м²,6
291657.0,2024-07-01,291 657 ₽/м²,6
271270.0,2024-08-01,271 270 ₽/м²,6
290789.0,2024-09-01,290 789 ₽/м²,6
286065.0,2024-10-01,286 065 ₽/м²,6
272913.0,2024-11-01,272 913 ₽/м²,6
246609.0,2024-12-01,246 609 ₽/м²,6
246609.0,2025-01-01,246 609 ₽/м²,6
246609.0,2025-02-01,246 609 ₽/м²,6
212603.0,2020-03-01,212 603 ₽/м²,7
192982.0,2020-05-01,192 982 ₽/м²,7
205128.0,2020-07-01,205 128 ₽/м²,7
218914.0,2020-09-01,218 914 ₽/м²,7
256917.0,2020-12-01,256 917 ₽/м²,7
256917.0,2021-01-01,256 917 ₽/м²,7
255929.0,2021-02-01,255 929 ₽/м²,7
255929.0,2021-03-01,255 929 ₽/м²,7
247196.0,2021-04-01,247 196 ₽/м²,7
248077.0,2021-05-01,248 077 ₽/м²,7
283784.0,2021-09-01,283 784 ₽/м²,7
282432.0,2021-10-01,282 432 ₽/м²,7
277215.0,2021-11-01,277 215 ₽/м²,7
277402.0,2021-12-01,277 402 ₽/м²,7
335761.0,2022-01-01,335 761 ₽/м²,7
335761.0,2022-02-01,335 761 ₽/м²,7
396825.0,2022-03-01,396 825 ₽/м²,7
396825.0,2022-04-01,396 825 ₽/м²,7
370034.0,2022-05-01,370 034 ₽/м²,7
349343.0,2022-06-01,349 343 ₽/м²,7
348188.0,2022-07-01,348 188 ₽/м²,7
333782.0,2022-08-01,333 782 ₽/м²,7
330624.0,2022-09-01,330 624 ₽/м²,7
330624.0,2022-10-01,330 624 ₽/м²,7
343915.0,2022-11-01,343 915 ₽/м²,7
343915.0,2022-12-01,343 915 ₽/м²,7
343915.0,2023-01-01,343 915 ₽/м²,7
289523.0,2023-02-01,289 523 ₽/м²,7
268569.0,2023-03-01,268 569 ₽/м²,7
275032.0,2023-04-01,275 032 ₽/м²,7
262869.0,2023-05-01,262 869 ₽/м²,7
272551.0,2023-06-01,272 551 ₽/м²,7
308495.0,2023-07-01,308 495 ₽/м²,7
325000.0,2023-08-01,325 000 ₽/м²,7
313584.0,2023-09-01,313 584 ₽/м²,7
305357.0,2023-10-01,305 357 ₽/м²,7
285714.0,2023-11-01,285 714 ₽/м²,7
343137.0,2024-01-01,343 137 ₽/м²,7
343137.0,2024-02-01,343 137 ₽/м²,7
329902.0,2024-03-01,329 902 ₽/м²,7
306404.0,2024-04-01,306 404 ₽/м²,7
309137.0,2024-05-01,309 137 ₽/м²,7
297599.0,2024-06-01,297 599 ₽/м²,7
309069.0,2024-07-01,309 069 ₽/м²,7
343137.0,2024-08-01,343 137 ₽/м²,7
314115.0,2024-09-01,314 115 ₽/м²,7
303303.0,2024-10-01,303 303 ₽/м²,7
296148.0,2024-11-01,296 148 ₽/м²,7
270867.0,2024-12-01,270 867 ₽/м²,7
270867.0,2025-01-01,270 867 ₽/м²,7
301780.0,2025-02-01,301 780 ₽/м²,7
213595.0,2020-05-01,213 595 ₽/м²,8
238507.0,2020-06-01,238 507 ₽/м²,8
243370.0,2020-07-01,243 370 ₽/м²,8
248390.0,2020-08-01,248 390 ₽/м²,8
252501.0,2020-09-01,252 501 ₽/м²,8
253665.0,2020-10-01,253 665 ₽/м²,8
253528.0,2020-11-01,253 528 ₽/м²,8
276316.0,2020-12-01,276 316 ₽/м²,8
282390.0,2021-01-01,282 390 ₽/м²,8
282390.0,2021-02-01,282 390 ₽/м²,8
280140.0,2021-03-01,280 140 ₽/м²,8
268895.0,2021-04-01,268 895 ₽/м²,8
269231.0,2021-05-01,269 231 ₽/м²,8
276368.0,2021-07-01,276 368 ₽/м²,8
278777.0,2021-08-01,278 777 ₽/м²,8
269231.0,2021-09-01,269 231 ₽/м²,8
269231.0,2021-10-01,269 231 ₽/м²,8
276339.0,2021-12-01,276 339 ₽/м²,8
276339.0,2022-01-01,276 339 ₽/м²,8
338608.0,2022-06-01,338 608 ₽/м²,8
326160.0,2022-07-01,326 160 ₽/м²,8
340806.0,2022-08-01,340 806 ₽/м²,8
347379.0,2022-09-01,347 379 ₽/м²,8
328962.0,2022-10-01,328 962 ₽/м²,8
321056.0,2022-11-01,321 056 ₽/м²,8
330242.0,2022-12-01,330 242 ₽/м²,8
329491.0,2023-01-01,329 491 ₽/м²,8
312782.0,2023-02-01,312 782 ₽/м²,8
304511.0,2023-03-01,304 511 ₽/м²,8
309544.0,2023-12-01,309 544 ₽/м²,8
311253.0,2024-01-01,311 253 ₽/м²,8
317847.0,2024-02-01,317 847 ₽/м²,8
330057.0,2024-03-01,330 057 ₽/м²,8
296012.0,2024-04-01,296 012 ₽/м²,8
296012.0,2024-05-01,296 012 ₽/м²,8
296012.0,2024-06-01,296 012 ₽/м²,8
387931.0,2024-11-01,387 931 ₽/м²,8
387931.0,2024-12-01,387 931 ₽/м²,8
372745.0,2025-01-01,372 745 ₽/м²,8
371707.0,2025-02-01,371 707 ₽/м²,8
225158.0,2020-03-01,225 158 ₽/м²,9
235714.0,2020-08-01,235 714 ₽/м²,9
265464.0,2020-11-01,265 464 ₽/м²,9
281544.0,2021-01-01,281 544 ₽/м²,9
281544.0,2021-02-01,281 544 ₽/м²,9
273070.0,2021-03-01,273 070 ₽/м²,9
273070.0,2021-04-01,273 070 ₽/м²,9
273070.0,2021-05-01,273 070 ₽/м²,9
273070.0,2021-06-01,273 070 ₽/м²,9
273070.0,2021-07-01,273 070 ₽/м²,9
264035.0,2021-08-01,264 035 ₽/м²,9
271186.0,2021-09-01,271 186 ₽/м²,9
271186.0,2021-10-01,271 186 ₽/м²,9
309568.0,2022-04-01,309 568 ₽/м²,9
309568.0,2022-05-01,309 568 ₽/м²,9
387500.0,2022-09-01,387 500 ₽/м²,9
374975.0,2022-10-01,374 975 ₽/м²,9
362500.0,2022-11-01,362 500 ₽/м²,9
362500.0,2022-12-01,362 500 ₽/м²,9
347091.0,2023-01-01,347 091 ₽/м²,9
341124.0,2023-02-01,341 124 ₽/м²,9
341124.0,2023-03-01,341 124 ₽/м²,9
310818.0,2023-04-01,310 818 ₽/м²,9
316479.0,2023-05-01,316 479 ₽/м²,9
310221.0,2023-06-01,310 221 ₽/м²,9
310818.0,2023-07-01,310 818 ₽/м²,9
304835.0,2023-08-01,304 835 ₽/м²,9
307310.0,2023-09-01,307 310 ₽/м²,9
331097.0,2023-10-01,331 097 ₽/м²,9
334563.0,2023-11-01,334 563 ₽/м²,9
333333.0,2023-12-01,333 333 ₽/м²,9
333333.0,2024-01-01,333 333 ₽/м²,9
335217.0,2024-02-01,335 217 ₽/м²,9
335217.0,2024-03-01,335 217 ₽/м²,9
326466.0,2024-04-01,326 466 ₽/м²,9
326466.0,2024-05-01,326 466 ₽/м²,9
371069.0,2024-10-01,371 069 ₽/м²,9
363913.0,2024-11-01,363 913 ₽/м²,9
365225.0,2024-12-01,365 225 ₽/м²,9
362653.0,2025-01-01,362 653 ₽/м²,9
364780.0,2025-02-01,364 780 ₽/м²,9
228286.0,2020-03-01,228 286 ₽/м²,10
227848.0,2020-04-01,227 848 ₽/м²,10
227848.0,2020-05-01,227 848 ₽/м²,10
227848.0,2020-06-01,227 848 ₽/м²,10
227848.0,2020-07-01,227 848 ₽/м²,10
240741.0,2020-09-01,240 741 ₽/м²,10
248718.0,2021-02-01,248 718 ₽/м²,10
252701.0,2021-03-01,252 701 ₽/м²,10
316216.0,2021-11-01,316 216 ₽/м²,10
316216.0,2021-12-01,316 216 ₽/м²,10
367500.0,2022-10-01,367 500 ₽/м²,10
347500.0,2022-11-01,347 500 ₽/м²,10
347500.0,2022-12-01,347 500 ₽/м²,10
347500.0,2023-01-01,347 500 ₽/м²,10
354005.0,2023-04-01,354 005 ₽/м²,10
351421.0,2023-05-01,351 421 ₽/м²,10
336951.0,2023-06-01,336 951 ₽/м²,10
326472.0,2023-07-01,326 472 ₽/м²,10
344349.0,2023-08-01,344 349 ₽/м²,10
351421.0,2023-09-01,351 421 ₽/м²,10
369509.0,2024-09-01,369 509 ₽/м²,10
394751.0,2024-10-01,394 751 ₽/м²,10
407372.0,2024-11-01,407 372 ₽/м²,10
458333.0,2024-12-01,458 333 ₽/м²,10
454710.0,2025-01-01,454 710 ₽/м²,10
454710.0,2025-02-01,454 710 ₽/м²,10
242351.0,2020-03-01,242 351 ₽/м²,11
251566.0,2020-04-01,251 566 ₽/м²,11
246988.0,2020-05-01,246 988 ₽/м²,11
244174.0,2020-06-01,244 174 ₽/м²,11
243590.0,2020-07-01,243 590 ₽/м²,11
246395.0,2020-08-01,246 395 ₽/м²,11
255285.0,2020-09-01,255 285 ₽/м²,11
261753.0,2020-10-01,261 753 ₽/м²,11
291135.0,2020-11-01,291 135 ₽/м²,11
281323.0,2020-12-01,281 323 ₽/м²,11
284284.0,2021-01-01,284 284 ₽/м²,11
311502.0,2021-02-01,311 502 ₽/м²,11
307023.0,2021-03-01,307 023 ₽/м²,11
313211.0,2021-04-01,313 211 ₽/м²,11
320164.0,2021-05-01,320 164 ₽/м²,11
312993.0,2021-06-01,312 993 ₽/м²,11
359906.0,2021-07-01,359 906 ₽/м²,11
341545.0,2021-08-01,341 545 ₽/м²,11
366401.0,2021-09-01,366 401 ₽/м²,11
375756.0,2021-10-01,375 756 ₽/м²,11
362513.0,2021-11-01,362 513 ₽/м²,11
351489.0,2021-12-01,351 489 ₽/м²,11
340085.0,2022-01-01,340 085 ₽/м²,11
324766.0,2022-02-01,324 766 ₽/м²,11
356852.0,2022-03-01,356 852 ₽/м²,11
379022.0,2022-04-01,379 022 ₽/м²,11
377270.0,2022-05-01,377 270 ₽/м²,11
376233.0,2022-06-01,376 233 ₽/м²,11
369228.0,2022-07-01,369 228 ₽/м²,11
375657.0,2022-08-01,375 657 ₽/м²,11
376267.0,2022-09-01,376 267 ₽/м²,11
377582.0,2022-10-01,377 582 ₽/м²,11
362372.0,2022-11-01,362 372 ₽/м²,11
362093.0,2022-12-01,362 093 ₽/м²,11
359132.0,2023-01-01,359 132 ₽/м²,11
366458.0,2023-02-01,366 458 ₽/м²,11
365115.0,2023-03-01,365 115 ₽/м²,11
370030.0,2023-04-01,370 030 ₽/м²,11
376177.0,2023-05-01,376 177 ₽/м²,11
384917.0,2023-06-01,384 917 ₽/м²,11
370457.0,2023-07-01,370 457 ₽/м²,11
376312.0,2023-08-01,376 312 ₽/м²,11
389150.0,2023-09-01,389 150 ₽/м²,11
407914.0,2023-10-01,407 914 ₽/м²,11
419965.0,2023-11-01,419 965 ₽/м²,11
392410.0,2023-12-01,392 410 ₽/м²,11
405257.0,2024-01-01,405 257 ₽/м²,11
400906.0,2024-02-01,400 906 ₽/м²,11
408069.0,2024-03-01,408 069 ₽/м²,11
391625.0,2024-04-01,391 625 ₽/м²,11
395624.0,2024-05-01,395 624 ₽/м²,11
397748.0,2024-06-01,397 748 ₽/м²,11
380021.0,2024-07-01,380 021 ₽/м²,11
394689.0,2024-08-01,394 689 ₽/м²,11
410395.0,2024-09-01,410 395 ₽/м²,11
439353.0,2024-10-01,439 353 ₽/м²,11
431643.0,2024-11-01,431 643 ₽/м²,11
419871.0,2024-12-01,419 871 ₽/м²,11
422526.0,2025-01-01,422 526 ₽/м²,11
427667.0,2025-02-01,427 667 ₽/м²,11
162688.0,2020-03-01,162 688 ₽/м²,12
174407.0,2020-04-01,174 407 ₽/м²,12
173886.0,2020-05-01,173 886 ₽/м²,12
175646.0,2020-06-01,175 646 ₽/м²,12
172781.0,2020-07-01,172 781 ₽/м²,12
172561.0,2020-08-01,172 561 ₽/м²,12
185959.0,2020-09-01,185 959 ₽/м²,12
208651.0,2020-10-01,208 651 ₽/м²,12
187302.0,2020-11-01,187 302 ₽/м²,12
228000.0,2020-12-01,228 000 ₽/м²,12
234366.0,2021-01-01,234 366 ₽/м²,12
226049.0,2021-02-01,226 049 ₽/м²,12
219072.0,2021-03-01,219 072 ₽/м²,12
213420.0,2021-04-01,213 420 ₽/м²,12
247832.0,2021-05-01,247 832 ₽/м²,12
260671.0,2021-06-01,260 671 ₽/м²,12
262459.0,2021-07-01,262 459 ₽/м²,12
259939.0,2021-08-01,259 939 ₽/м²,12
241146.0,2021-09-01,241 146 ₽/м²,12
260721.0,2021-10-01,260 721 ₽/м²,12
233203.0,2021-11-01,233 203 ₽/м²,12
306000.0,2022-03-01,306 000 ₽/м²,12
282285.0,2022-04-01,282 285 ₽/м²,12
276727.0,2022-05-01,276 727 ₽/м²,12
271733.0,2022-06-01,271 733 ₽/м²,12
273831.0,2022-07-01,273 831 ₽/м²,12
279086.0,2022-08-01,279 086 ₽/м²,12
279086.0,2022-09-01,279 086 ₽/м²,12
253462.0,2022-10-01,253 462 ₽/м²,12
254457.0,2022-11-01,254 457 ₽/м²,12
242216.0,2022-12-01,242 216 ₽/м²,12
217054.0,2023-01-01,217 054 ₽/м²,12
209302.0,2023-02-01,209 302 ₽/м²,12
241119.0,2023-03-01,241 119 ₽/м²,12
252294.0,2023-04-01,252 294 ₽/м²,12
259174.0,2023-05-01,259 174 ₽/м²,12
260322.0,2023-06-01,260 322 ₽/м²,12
285038.0,2023-07-01,285 038 ₽/м²,12
228527.0,2023-08-01,228 527 ₽/м²,12
232694.0,2023-09-01,232 694 ₽/м²,12
304740.0,2023-10-01,304 740 ₽/м²,12
300038.0,2023-11-01,300 038 ₽/м²,12
300153.0,2023-12-01,300 153 ₽/м²,12
331032.0,2024-01-01,331 032 ₽/м²,12
343000.0,2024-02-01,343 000 ₽/м²,12
